Site ProfileID Date Chainage Elevation Flag
DUCK P1004 1998-01-27 28.46 4.61 GPS
DUCK P1004 1998-01-27 29.06 4.72 GPS
DUCK P1004 1998-01-27 29.66 4.68 GPS
DUCK P1004 1998-01-27 30.66 4.76 GPS
DUCK P1004 1998-01-27 31.16 4.80 GPS
DUCK P1004 1998-01-27 31.46 4.84 GPS
DUCK P1004 1998-01-27 31.96 4.90 GPS
DUCK P1004 1998-01-27 32.36 4.96 GPS
DUCK P1004 1998-01-27 33.26 5.01 GPS
DUCK P1004 1998-01-27 34.16 5.04 GPS
DUCK P1004 1998-01-27 34.56 5.08 GPS
DUCK P1004 1998-01-27 34.96 5.08 GPS
DUCK P1004 1998-01-27 35.66 5.23 GPS
DUCK P1004 1998-01-27 35.96 5.42 GPS
DUCK P1004 1998-01-27 36.46 5.71 GPS
DUCK P1004 1998-01-27 36.76 5.95 GPS
DUCK P1004 1998-01-27 37.16 6.12 GPS
DUCK P1004 1998-01-27 37.56 6.28 GPS
DUCK P1004 1998-01-27 37.96 6.40 GPS
DUCK P1004 1998-01-27 38.46 6.43 GPS
DUCK P1004 1998-01-27 38.66 6.51 GPS
DUCK P1004 1998-01-27 39.06 6.63 GPS
DUCK P1004 1998-01-27 39.46 6.73 GPS
DUCK P1004 1998-01-27 39.86 6.71 GPS
DUCK P1004 1998-01-27 40.26 6.73 GPS
DUCK P1004 1998-01-27 40.66 6.77 GPS
DUCK P1004 1998-01-27 40.96 6.82 GPS
DUCK P1004 1998-01-27 41.36 6.93 GPS
DUCK P1004 1998-01-27 41.86 6.89 GPS
DUCK P1004 1998-01-27 42.46 6.86 GPS
DUCK P1004 1998-01-27 42.86 6.76 GPS
DUCK P1004 1998-01-27 43.26 6.66 GPS
DUCK P1004 1998-01-27 43.76 6.61 GPS
DUCK P1004 1998-01-27 44.16 6.54 GPS
DUCK P1004 1998-01-27 44.66 6.41 GPS
DUCK P1004 1998-01-27 45.46 6.23 GPS
DUCK P1004 1998-01-27 45.96 6.21 GPS
DUCK P1004 1998-01-27 46.46 6.21 GPS
DUCK P1004 1998-01-27 46.96 6.17 GPS
DUCK P1004 1998-01-27 47.36 6.12 GPS
DUCK P1004 1998-01-27 47.96 6.12 GPS
DUCK P1004 1998-01-27 48.66 6.01 GPS
DUCK P1004 1998-01-27 49.36 5.75 GPS
DUCK P1004 1998-01-27 50.06 5.49 GPS
DUCK P1004 1998-01-27 50.46 5.30 GPS
DUCK P1004 1998-01-27 50.96 5.17 GPS
DUCK P1004 1998-01-27 51.56 5.07 GPS
DUCK P1004 1998-01-27 52.16 4.90 GPS
DUCK P1004 1998-01-27 52.56 4.73 GPS
DUCK P1004 1998-01-27 53.06 4.67 GPS
DUCK P1004 1998-01-27 53.46 4.58 GPS
DUCK P1004 1998-01-27 53.86 4.57 GPS
DUCK P1004 1998-01-27 54.26 4.51 GPS
DUCK P1004 1998-01-27 55.06 4.42 GPS
DUCK P1004 1998-01-27 55.86 4.36 GPS
DUCK P1004 1998-01-27 56.46 4.27 GPS
DUCK P1004 1998-01-27 56.96 3.98 GPS
DUCK P1004 1998-01-27 57.86 3.87 GPS
DUCK P1004 1998-01-27 58.36 3.80 GPS
DUCK P1004 1998-01-27 58.96 3.76 GPS
DUCK P1004 1998-01-27 59.36 3.52 GPS
DUCK P1004 1998-01-27 59.96 3.38 GPS
DUCK P1004 1998-01-27 60.67 3.27 GPS
DUCK P1004 1998-01-27 61.27 3.14 GPS
DUCK P1004 1998-01-27 61.97 3.09 GPS
DUCK P1004 1998-01-27 62.77 2.98 GPS
DUCK P1004 1998-01-27 63.36 2.88 GPS
DUCK P1004 1998-01-27 63.97 2.86 GPS
DUCK P1004 1998-01-27 64.67 2.77 GPS
DUCK P1004 1998-01-27 65.17 2.65 GPS
DUCK P1004 1998-01-27 65.77 2.41 GPS
DUCK P1004 1998-01-27 71.36 1.68 GPS
DUCK P1004 1998-01-27 71.67 1.66 GPS
DUCK P1004 1998-01-27 72.06 1.61 GPS
DUCK P1004 1998-01-27 72.67 1.58 GPS
DUCK P1004 1998-01-27 73.06 1.54 GPS
DUCK P1004 1998-01-27 73.47 1.52 GPS
DUCK P1004 1998-01-27 73.97 1.48 GPS
DUCK P1004 1998-01-27 74.27 1.45 GPS
DUCK P1004 1998-01-27 74.77 1.42 GPS
DUCK P1004 1998-01-27 75.07 1.39 GPS
DUCK P1004 1998-01-27 75.47 1.36 GPS
DUCK P1004 1998-01-27 75.87 1.34 GPS
DUCK P1004 1998-01-27 76.37 1.31 GPS
DUCK P1004 1998-01-27 77.57 1.23 GPS
DUCK P1004 1998-01-27 77.97 1.20 GPS
DUCK P1004 1998-01-27 78.37 1.18 GPS
DUCK P1004 1998-01-27 79.17 1.11 GPS
DUCK P1004 1998-01-27 79.67 1.06 GPS
DUCK P1004 1998-01-27 80.17 1.02 GPS
DUCK P1004 1998-01-27 80.57 0.99 GPS
DUCK P1004 1998-01-27 81.07 0.95 GPS
DUCK P1004 1998-01-27 81.67 0.90 GPS
DUCK P1004 1998-01-27 82.37 0.85 GPS
DUCK P1004 1998-01-27 84.17 0.67 GPS
DUCK P1004 1998-01-27 84.77 0.61 GPS
DUCK P1004 1998-01-27 85.37 0.55 GPS
DUCK P1004 1998-01-27 86.07 0.49 GPS
DUCK P1004 1998-01-27 86.57 0.44 GPS
DUCK P1004 1998-01-27 87.07 0.38 GPS
DUCK P1004 1998-01-27 87.67 0.34 GPS
DUCK P1004 1998-01-27 88.27 0.29 GPS
DUCK P1004 1998-01-27 88.97 0.23 GPS
DUCK P1004 1998-01-27 89.47 0.18 GPS
DUCK P1004 1998-01-27 89.97 0.14 GPS
DUCK P1004 1998-01-27 90.57 0.10 GPS
DUCK P1004 1998-01-27 91.17 0.05 GPS
DUCK P1004 1998-01-27 91.67 -0.00 GPS
DUCK P1004 1998-01-27 92.37 -0.04 GPS
DUCK P1004 1998-01-27 92.77 -0.08 GPS
DUCK P1004 1998-01-27 93.47 -0.15 GPS
DUCK P1004 1998-01-27 94.07 -0.19 GPS
DUCK P1004 1998-01-27 94.67 -0.25 GPS
DUCK P1004 1998-01-27 95.17 -0.32 GPS
DUCK P1004 1998-01-27 95.87 -0.39 GPS
DUCK P1004 1998-01-27 97.97 -0.61 GPS
DUCK P1004 1998-01-27 98.67 -0.70 GPS
DUCK P1004 1998-01-27 99.37 -0.78 GPS
DUCK P1004 1998-01-27 100.07 -0.83 GPS
DUCK P1004 1998-01-27 100.57 -0.89 GPS
DUCK P1004 1998-01-27 103.07 -1.13 GPS
DUCK P1004 1998-01-27 103.77 -1.20 GPS
DUCK P1004 1998-01-27 104.27 -1.23 GPS
DUCK P1004 1998-01-27 104.97 -1.30 GPS
DUCK P1004 1998-01-27 105.37 -1.32 GPS
DUCK P1004 1998-01-27 105.67 -1.32 GPS
DUCK P1004 1998-01-27 106.07 -1.33 GPS
DUCK P1004 1998-01-27 106.37 -1.36 GPS
DUCK P1004 1998-01-27 106.87 -1.37 GPS
DUCK P1004 1998-01-27 107.17 -1.37 GPS
DUCK P1004 1998-01-27 107.67 -1.40 GPS
DUCK P1004 1998-01-27 108.47 -1.44 GPS
DUCK P1004 1998-01-27 109.67 -1.51 GPS
DUCK P1004 1998-01-27 110.17 -1.52 GPS
DUCK P1004 1998-01-27 110.97 -1.59 GPS
DUCK P1004 1998-01-27 111.37 -1.59 GPS
DUCK P1004 1998-01-27 111.77 -1.62 GPS
DUCK P1004 1998-01-27 113.37 -1.70 GPS
DUCK P1004 1998-01-27 113.77 -1.72 GPS
DUCK P1004 1998-01-27 114.37 -1.76 GPS
DUCK P1004 1998-01-27 116.17 -1.84 GPS
DUCK P1004 1998-01-27 116.67 -1.87 GPS
DUCK P1004 1998-01-27 117.27 -1.89 GPS
DUCK P1004 1998-01-27 117.77 -1.90 GPS
DUCK P1004 1998-01-27 118.27 -1.91 GPS
DUCK P1004 1998-01-27 119.17 -1.96 GPS
DUCK P1004 1998-01-27 120.57 -2.02 GPS
DUCK P1004 1998-01-27 121.07 -2.05 GPS
DUCK P1004 1998-01-27 121.47 -2.07 GPS
DUCK P1004 1998-01-27 121.77 -2.07 GPS
DUCK P1004 1998-01-27 122.17 -2.08 GPS
DUCK P1004 1998-01-27 122.57 -2.10 GPS
DUCK P1004 1998-01-27 122.97 -2.11 GPS
DUCK P1004 1998-01-27 123.47 -2.13 GPS
DUCK P1004 1998-01-27 123.97 -2.14 GPS
DUCK P1004 1998-01-27 124.37 -2.16 GPS
DUCK P1004 1998-01-27 124.77 -2.17 GPS
DUCK P1004 1998-01-27 125.27 -2.18 GPS
DUCK P1004 1998-01-27 125.67 -2.20 GPS
DUCK P1004 1998-01-27 126.17 -2.22 GPS
DUCK P1004 1998-01-27 126.67 -2.22 GPS
DUCK P1004 1998-01-27 127.17 -2.25 GPS
DUCK P1004 1998-01-27 127.87 -2.25 GPS
DUCK P1004 1998-01-27 128.37 -2.26 GPS
DUCK P1004 1998-01-27 128.77 -2.27 GPS
DUCK P1004 1998-01-27 129.17 -2.28 GPS
DUCK P1004 1998-01-27 130.27 -2.31 GPS
DUCK P1004 1998-01-27 130.77 -2.32 GPS
DUCK P1004 1998-01-27 131.57 -2.33 GPS
DUCK P1004 1998-01-27 131.87 -2.34 GPS
DUCK P1004 1998-01-27 132.27 -2.34 GPS
DUCK P1004 1998-01-27 132.87 -2.36 GPS
DUCK P1004 1998-01-27 134.47 -2.39 GPS
DUCK P1004 1998-01-27 135.17 -2.41 GPS
DUCK P1004 1998-01-27 135.57 -2.42 GPS
DUCK P1004 1998-01-27 136.37 -2.43 GPS
DUCK P1004 1998-01-27 137.47 -2.45 GPS
DUCK P1004 1998-01-27 137.97 -2.46 GPS
DUCK P1004 1998-01-27 138.37 -2.48 GPS
DUCK P1004 1998-01-27 138.77 -2.49 GPS
DUCK P1004 1998-01-27 139.77 -2.50 GPS
DUCK P1004 1998-01-27 140.57 -2.51 GPS
DUCK P1004 1998-01-27 140.87 -2.50 GPS
DUCK P1004 1998-01-27 141.57 -2.52 GPS
DUCK P1004 1998-01-27 142.07 -2.54 GPS
DUCK P1004 1998-01-27 142.67 -2.55 GPS
DUCK P1004 1998-01-27 143.17 -2.57 GPS
DUCK P1004 1998-01-27 143.57 -2.56 GPS
DUCK P1004 1998-01-27 143.97 -2.57 GPS
DUCK P1004 1998-01-27 144.37 -2.57 GPS
DUCK P1004 1998-01-27 144.77 -2.58 GPS
DUCK P1004 1998-01-27 145.67 -2.61 GPS
DUCK P1004 1998-01-27 146.37 -2.67 GPS
DUCK P1004 1998-01-27 146.87 -2.69 GPS
DUCK P1004 1998-01-27 148.07 -2.74 GPS
DUCK P1004 1998-01-27 148.67 -2.78 GPS
DUCK P1004 1998-01-27 149.07 -2.80 GPS
DUCK P1004 1998-01-27 149.97 -2.85 GPS
DUCK P1004 1998-01-27 150.37 -2.88 GPS
DUCK P1004 1998-01-27 150.87 -2.90 GPS
DUCK P1004 1998-01-27 151.37 -2.92 GPS
DUCK P1004 1998-01-27 151.77 -2.93 GPS
DUCK P1004 1998-01-27 152.37 -2.96 GPS
DUCK P1004 1998-01-27 152.77 -2.97 GPS
DUCK P1004 1998-01-27 153.17 -2.98 GPS
DUCK P1004 1998-01-27 153.57 -2.99 GPS
DUCK P1004 1998-01-27 154.07 -3.01 GPS
DUCK P1004 1998-01-27 154.57 -3.03 GPS
DUCK P1004 1998-01-27 154.97 -3.04 GPS
DUCK P1004 1998-01-27 155.37 -3.04 GPS
DUCK P1004 1998-01-27 155.97 -3.06 GPS
DUCK P1004 1998-01-27 156.67 -3.08 GPS
DUCK P1004 1998-01-27 157.07 -3.09 GPS
DUCK P1004 1998-01-27 157.47 -3.09 GPS
DUCK P1004 1998-01-27 157.97 -3.11 GPS
DUCK P1004 1998-01-27 158.37 -3.12 GPS
DUCK P1004 1998-01-27 158.87 -3.13 GPS
DUCK P1004 1998-01-27 159.97 -3.11 GPS
DUCK P1004 1998-01-27 160.47 -3.10 GPS
DUCK P1004 1998-01-27 160.87 -3.07 GPS
DUCK P1004 1998-01-27 161.17 -3.04 GPS
DUCK P1004 1998-01-27 162.47 -3.01 GPS
DUCK P1004 1998-01-27 162.77 -2.99 GPS
DUCK P1004 1998-01-27 163.27 -3.00 GPS
DUCK P1004 1998-01-27 163.77 -3.01 GPS
DUCK P1004 1998-01-27 164.17 -3.01 GPS
DUCK P1004 1998-01-27 164.67 -3.00 GPS
DUCK P1004 1998-01-27 164.97 -3.00 GPS
DUCK P1004 1998-01-27 165.37 -2.99 GPS
DUCK P1004 1998-01-27 165.77 -2.98 GPS
DUCK P1004 1998-01-27 166.47 -2.98 GPS
DUCK P1004 1998-01-27 166.97 -2.98 GPS
DUCK P1004 1998-01-27 167.37 -2.97 GPS
DUCK P1004 1998-01-27 168.57 -2.96 GPS
DUCK P1004 1998-01-27 168.97 -2.98 GPS
DUCK P1004 1998-01-27 169.47 -2.97 GPS
DUCK P1004 1998-01-27 170.17 -2.97 GPS
DUCK P1004 1998-01-27 170.77 -2.98 GPS
DUCK P1004 1998-01-27 171.27 -2.98 GPS
DUCK P1004 1998-01-27 172.97 -3.01 GPS
DUCK P1004 1998-01-27 173.47 -3.00 GPS
DUCK P1004 1998-01-27 173.97 -3.02 GPS
DUCK P1004 1998-01-27 174.47 -3.02 GPS
DUCK P1004 1998-01-27 174.87 -3.02 GPS
DUCK P1004 1998-01-27 175.57 -3.02 GPS
DUCK P1004 1998-01-27 176.07 -3.02 GPS
DUCK P1004 1998-01-27 176.47 -3.03 GPS
DUCK P1004 1998-01-27 176.97 -3.02 GPS
DUCK P1004 1998-01-27 177.67 -3.03 GPS
DUCK P1004 1998-01-27 179.47 -3.03 GPS
DUCK P1004 1998-01-27 180.17 -3.02 GPS
DUCK P1004 1998-01-27 180.67 -3.02 GPS
DUCK P1004 1998-01-27 181.07 -3.02 GPS
DUCK P1004 1998-01-27 181.47 -3.03 GPS
DUCK P1004 1998-01-27 181.97 -3.03 GPS
DUCK P1004 1998-01-27 182.37 -3.02 GPS
DUCK P1004 1998-01-27 182.77 -3.02 GPS
DUCK P1004 1998-01-27 183.17 -3.02 GPS
DUCK P1004 1998-01-27 183.57 -3.00 GPS
DUCK P1004 1998-01-27 183.87 -3.01 GPS
DUCK P1004 1998-01-27 184.37 -3.00 GPS
DUCK P1004 1998-01-27 184.87 -2.99 GPS
DUCK P1004 1998-01-27 185.37 -2.99 GPS
DUCK P1004 1998-01-27 185.77 -2.98 GPS
DUCK P1004 1998-01-27 186.27 -2.97 GPS
DUCK P1004 1998-01-27 186.77 -2.97 GPS
DUCK P1004 1998-01-27 187.27 -2.97 GPS
DUCK P1004 1998-01-27 187.77 -2.96 GPS
DUCK P1004 1998-01-27 188.27 -2.96 GPS
DUCK P1004 1998-01-27 188.77 -2.96 GPS
DUCK P1004 1998-01-27 189.27 -2.96 GPS
DUCK P1004 1998-01-27 189.87 -2.96 GPS
DUCK P1004 1998-01-27 190.37 -2.96 GPS
DUCK P1004 1998-01-27 190.87 -2.98 GPS
DUCK P1004 1998-01-27 191.37 -2.96 GPS
DUCK P1004 1998-01-27 191.87 -2.96 GPS
DUCK P1004 1998-01-27 192.27 -2.96 GPS
DUCK P1004 1998-01-27 192.97 -2.96 GPS
DUCK P1004 1998-01-27 193.27 -2.96 GPS
DUCK P1004 1998-01-27 193.77 -2.96 GPS
DUCK P1004 1998-01-27 194.27 -2.97 GPS
DUCK P1004 1998-01-27 194.77 -2.97 GPS
DUCK P1004 1998-01-27 195.47 -2.97 GPS
DUCK P1004 1998-01-27 196.97 -2.97 GPS
DUCK P1004 1998-01-27 197.47 -2.97 GPS
DUCK P1004 1998-01-27 197.97 -2.97 GPS
DUCK P1004 1998-01-27 198.47 -2.97 GPS
DUCK P1004 1998-01-27 198.97 -2.97 GPS
DUCK P1004 1998-01-27 199.47 -2.97 GPS
DUCK P1004 1998-01-27 199.77 -2.97 GPS
DUCK P1004 1998-01-27 200.57 -2.97 GPS
DUCK P1004 1998-01-27 201.07 -2.98 GPS
DUCK P1004 1998-01-27 201.57 -2.97 GPS
DUCK P1004 1998-01-27 202.07 -2.97 GPS
DUCK P1004 1998-01-27 202.47 -2.96 GPS
DUCK P1004 1998-01-27 202.97 -2.97 GPS
DUCK P1004 1998-01-27 203.47 -2.97 GPS
DUCK P1004 1998-01-27 203.97 -2.97 GPS
DUCK P1004 1998-01-27 204.47 -2.98 GPS
DUCK P1004 1998-01-27 205.38 -2.97 GPS
DUCK P1004 1998-01-27 206.07 -2.97 GPS
DUCK P1004 1998-01-27 206.47 -2.98 GPS
DUCK P1004 1998-01-27 206.97 -2.97 GPS
DUCK P1004 1998-01-27 207.47 -2.98 GPS
DUCK P1004 1998-01-27 207.97 -2.98 GPS
DUCK P1004 1998-01-27 208.38 -2.98 GPS
DUCK P1004 1998-01-27 209.07 -2.99 GPS
DUCK P1004 1998-01-27 209.47 -2.98 GPS
DUCK P1004 1998-01-27 209.97 -2.99 GPS
DUCK P1004 1998-01-27 210.68 -2.99 GPS
DUCK P1004 1998-01-27 211.28 -2.99 GPS
DUCK P1004 1998-01-27 211.78 -3.00 GPS
DUCK P1004 1998-01-27 212.38 -3.01 GPS
DUCK P1004 1998-01-27 212.97 -3.00 GPS
DUCK P1004 1998-01-27 213.57 -3.02 GPS
DUCK P1004 1998-01-27 215.18 -3.02 GPS
DUCK P1004 1998-01-27 215.78 -3.03 GPS
DUCK P1004 1998-01-27 216.28 -3.04 GPS
DUCK P1004 1998-01-27 216.78 -3.04 GPS
DUCK P1004 1998-01-27 217.18 -3.04 GPS
DUCK P1004 1998-01-27 217.68 -3.04 GPS
DUCK P1004 1998-01-27 217.98 -3.03 GPS
DUCK P1004 1998-01-27 218.48 -3.05 GPS
DUCK P1004 1998-01-27 218.88 -3.04 GPS
DUCK P1004 1998-01-27 219.28 -3.04 GPS
DUCK P1004 1998-01-27 220.18 -3.04 GPS
DUCK P1004 1998-01-27 220.68 -3.05 GPS
DUCK P1004 1998-01-27 221.08 -3.05 GPS
DUCK P1004 1998-01-27 221.58 -3.05 GPS
DUCK P1004 1998-01-27 221.98 -3.05 GPS
DUCK P1004 1998-01-27 222.48 -3.04 GPS
DUCK P1004 1998-01-27 222.88 -3.05 GPS
DUCK P1004 1998-01-27 224.28 -3.04 GPS
DUCK P1004 1998-01-27 224.78 -3.04 GPS
DUCK P1004 1998-01-27 225.28 -3.05 GPS
DUCK P1004 1998-01-27 225.88 -3.04 GPS
DUCK P1004 1998-01-27 226.28 -3.04 GPS
DUCK P1004 1998-01-27 226.78 -3.04 GPS
DUCK P1004 1998-01-27 227.28 -3.03 GPS
DUCK P1004 1998-01-27 227.68 -3.03 GPS
DUCK P1004 1998-01-27 228.18 -3.04 GPS
DUCK P1004 1998-01-27 228.68 -3.02 GPS
DUCK P1004 1998-01-27 229.08 -3.02 GPS
DUCK P1004 1998-01-27 229.58 -3.02 GPS
DUCK P1004 1998-01-27 230.08 -3.01 GPS
DUCK P1004 1998-01-27 230.48 -3.02 GPS
DUCK P1004 1998-01-27 230.88 -3.01 GPS
DUCK P1004 1998-01-27 231.48 -3.00 GPS
DUCK P1004 1998-01-27 232.08 -2.98 GPS
DUCK P1004 1998-01-27 232.58 -2.98 GPS
DUCK P1004 1998-01-27 233.18 -2.97 GPS
DUCK P1004 1998-01-27 233.78 -2.96 GPS
DUCK P1004 1998-01-27 234.58 -2.95 GPS
DUCK P1004 1998-01-27 234.88 -2.94 GPS
DUCK P1004 1998-01-27 235.38 -2.93 GPS
DUCK P1004 1998-01-27 236.68 -2.90 GPS
DUCK P1004 1998-01-27 236.98 -2.89 GPS
DUCK P1004 1998-01-27 237.48 -2.87 GPS
DUCK P1004 1998-01-27 237.98 -2.87 GPS
DUCK P1004 1998-01-27 238.48 -2.86 GPS
DUCK P1004 1998-01-27 239.08 -2.85 GPS
DUCK P1004 1998-01-27 239.58 -2.82 GPS
DUCK P1004 1998-01-27 240.28 -2.81 GPS
DUCK P1004 1998-01-27 240.68 -2.79 GPS
DUCK P1004 1998-01-27 241.18 -2.79 GPS
DUCK P1004 1998-01-27 241.68 -2.76 GPS
DUCK P1004 1998-01-27 242.28 -2.75 GPS
DUCK P1004 1998-01-27 242.78 -2.73 GPS
DUCK P1004 1998-01-27 243.28 -2.72 GPS
DUCK P1004 1998-01-27 243.88 -2.70 GPS
DUCK P1004 1998-01-27 244.38 -2.68 GPS
DUCK P1004 1998-01-27 246.08 -2.64 GPS
DUCK P1004 1998-01-27 246.58 -2.63 GPS
DUCK P1004 1998-01-27 247.08 -2.60 GPS
DUCK P1004 1998-01-27 248.58 -2.59 GPS
DUCK P1004 1998-01-27 249.08 -2.56 GPS
DUCK P1004 1998-01-27 249.48 -2.56 GPS
DUCK P1004 1998-01-27 249.88 -2.54 GPS
DUCK P1004 1998-01-27 250.38 -2.54 GPS
DUCK P1004 1998-01-27 251.08 -2.53 GPS
DUCK P1004 1998-01-27 251.58 -2.52 GPS
DUCK P1004 1998-01-27 252.98 -2.51 GPS
DUCK P1004 1998-01-27 253.58 -2.51 GPS
DUCK P1004 1998-01-27 254.08 -2.50 GPS
DUCK P1004 1998-01-27 254.38 -2.49 GPS
DUCK P1004 1998-01-27 254.88 -2.49 GPS
DUCK P1004 1998-01-27 255.38 -2.50 GPS
DUCK P1004 1998-01-27 255.98 -2.50 GPS
DUCK P1004 1998-01-27 256.58 -2.51 GPS
DUCK P1004 1998-01-27 256.98 -2.49 GPS
DUCK P1004 1998-01-27 257.48 -2.50 GPS
DUCK P1004 1998-01-27 258.18 -2.50 GPS
DUCK P1004 1998-01-27 258.68 -2.51 GPS
DUCK P1004 1998-01-27 260.38 -2.54 GPS
DUCK P1004 1998-01-27 260.88 -2.54 GPS
DUCK P1004 1998-01-27 261.28 -2.53 GPS
DUCK P1004 1998-01-27 261.78 -2.55 GPS
DUCK P1004 1998-01-27 262.08 -2.55 GPS
DUCK P1004 1998-01-27 262.68 -2.57 GPS
DUCK P1004 1998-01-27 263.38 -2.58 GPS
DUCK P1004 1998-01-27 264.38 -2.59 GPS
DUCK P1004 1998-01-27 265.08 -2.61 GPS
DUCK P1004 1998-01-27 265.68 -2.63 GPS
DUCK P1004 1998-01-27 266.28 -2.63 GPS
DUCK P1004 1998-01-27 266.68 -2.66 GPS
DUCK P1004 1998-01-27 267.18 -2.66 GPS
DUCK P1004 1998-01-27 267.78 -2.68 GPS
DUCK P1004 1998-01-27 268.18 -2.69 GPS
DUCK P1004 1998-01-27 268.58 -2.70 GPS
DUCK P1004 1998-01-27 268.88 -2.69 GPS
DUCK P1004 1998-01-27 269.48 -2.72 GPS
DUCK P1004 1998-01-27 270.18 -2.73 GPS
DUCK P1004 1998-01-27 270.68 -2.76 GPS
DUCK P1004 1998-01-27 271.08 -2.76 GPS
DUCK P1004 1998-01-27 271.68 -2.77 GPS
DUCK P1004 1998-01-27 271.98 -2.78 GPS
DUCK P1004 1998-01-27 272.48 -2.80 GPS
DUCK P1004 1998-01-27 272.88 -2.79 GPS
DUCK P1004 1998-01-27 273.88 -2.81 GPS
DUCK P1004 1998-01-27 274.28 -2.83 GPS
DUCK P1004 1998-01-27 274.78 -2.85 GPS
DUCK P1004 1998-01-27 275.28 -2.85 GPS
DUCK P1004 1998-01-27 275.68 -2.87 GPS
DUCK P1004 1998-01-27 276.18 -2.88 GPS
DUCK P1004 1998-01-27 276.68 -2.89 GPS
DUCK P1004 1998-01-27 277.08 -2.90 GPS
DUCK P1004 1998-01-27 277.58 -2.92 GPS
DUCK P1004 1998-01-27 278.08 -2.93 GPS
DUCK P1004 1998-01-27 278.78 -2.95 GPS
DUCK P1004 1998-01-27 279.38 -2.96 GPS
DUCK P1004 1998-01-27 279.88 -2.97 GPS
DUCK P1004 1998-01-27 280.28 -2.99 GPS
DUCK P1004 1998-01-27 281.98 -3.03 GPS
DUCK P1004 1998-01-27 282.48 -3.04 GPS
DUCK P1004 1998-01-27 283.08 -3.07 GPS
DUCK P1004 1998-01-27 283.58 -3.06 GPS
DUCK P1004 1998-01-27 284.08 -3.10 GPS
DUCK P1004 1998-01-27 284.58 -3.11 GPS
DUCK P1004 1998-01-27 284.98 -3.11 GPS
DUCK P1004 1998-01-27 285.28 -3.13 GPS
DUCK P1004 1998-01-27 285.68 -3.13 GPS
DUCK P1004 1998-01-27 286.08 -3.14 GPS
DUCK P1004 1998-01-27 286.38 -3.15 GPS
DUCK P1004 1998-01-27 286.88 -3.16 GPS
DUCK P1004 1998-01-27 287.48 -3.18 GPS
DUCK P1004 1998-01-27 288.08 -3.20 GPS
DUCK P1004 1998-01-27 288.68 -3.20 GPS
DUCK P1004 1998-01-27 289.38 -3.23 GPS
DUCK P1004 1998-01-27 289.88 -3.23 GPS
DUCK P1004 1998-01-27 290.38 -3.26 GPS
DUCK P1004 1998-01-27 290.78 -3.24 GPS
DUCK P1004 1998-01-27 291.38 -3.29 GPS
DUCK P1004 1998-01-27 293.08 -3.32 GPS
DUCK P1004 1998-01-27 293.68 -3.33 GPS
DUCK P1004 1998-01-27 294.28 -3.35 GPS
DUCK P1004 1998-01-27 294.78 -3.36 GPS
DUCK P1004 1998-01-27 295.38 -3.38 GPS
DUCK P1004 1998-01-27 296.08 -3.39 GPS
DUCK P1004 1998-01-27 296.68 -3.40 GPS
DUCK P1004 1998-01-27 297.08 -3.41 GPS
DUCK P1004 1998-01-27 297.78 -3.43 GPS
DUCK P1004 1998-01-27 298.38 -3.45 GPS
DUCK P1004 1998-01-27 298.88 -3.46 GPS
DUCK P1004 1998-01-27 299.58 -3.47 GPS
DUCK P1004 1998-01-27 300.18 -3.49 GPS
DUCK P1004 1998-01-27 300.68 -3.49 GPS
DUCK P1004 1998-01-27 302.18 -3.54 GPS
DUCK P1004 1998-01-27 302.48 -3.54 GPS
DUCK P1004 1998-01-27 302.98 -3.54 GPS
DUCK P1004 1998-01-27 303.48 -3.56 GPS
DUCK P1004 1998-01-27 304.08 -3.57 GPS
DUCK P1004 1998-01-27 304.58 -3.58 GPS
DUCK P1004 1998-01-27 305.18 -3.60 GPS
DUCK P1004 1998-01-27 306.88 -3.63 GPS
DUCK P1004 1998-01-27 307.38 -3.64 GPS
DUCK P1004 1998-01-27 308.08 -3.65 GPS
DUCK P1004 1998-01-27 308.58 -3.66 GPS
DUCK P1004 1998-01-27 310.48 -3.70 GPS
DUCK P1004 1998-01-27 310.98 -3.71 GPS
DUCK P1004 1998-01-27 311.58 -3.71 GPS
DUCK P1004 1998-01-27 312.18 -3.73 GPS
DUCK P1004 1998-01-27 312.68 -3.74 GPS
DUCK P1004 1998-01-27 313.28 -3.75 GPS
DUCK P1004 1998-01-27 313.88 -3.76 GPS
DUCK P1004 1998-01-27 314.38 -3.77 GPS
DUCK P1004 1998-01-27 314.98 -3.78 GPS
DUCK P1004 1998-01-27 315.58 -3.79 GPS
DUCK P1004 1998-01-27 316.18 -3.81 GPS
DUCK P1004 1998-01-27 316.88 -3.82 GPS
DUCK P1004 1998-01-27 317.28 -3.82 GPS
DUCK P1004 1998-01-27 317.78 -3.84 GPS
DUCK P1004 1998-01-27 318.38 -3.85 GPS
DUCK P1004 1998-01-27 318.98 -3.86 GPS
DUCK P1004 1998-01-27 319.68 -3.87 GPS
DUCK P1004 1998-01-27 320.28 -3.88 GPS
DUCK P1004 1998-01-27 321.78 -3.91 GPS
DUCK P1004 1998-01-27 322.48 -3.93 GPS
DUCK P1004 1998-01-27 323.08 -3.94 GPS
DUCK P1004 1998-01-27 323.68 -3.95 GPS
DUCK P1004 1998-01-27 324.18 -3.96 GPS
DUCK P1004 1998-01-27 324.68 -3.96 GPS
DUCK P1004 1998-01-27 325.28 -3.98 GPS
DUCK P1004 1998-01-27 325.88 -3.98 GPS
